title,release_date,popularity,vote_count,vote_average,genres,actor,director
Alice no Mundo da Internet,2022-08-05,142.33,4,2.8,"[{'id': 12, 'name': '모험'}, {'id': 14, 'name': '판타지'}]","[1253336, 1819651, 2460627]",[1694871]
黄金大逃狱,2022-08-05,228.724,0,0.0,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[78877, 1132643, 1176155]",[]
La Princesa,2022-02-01,347.683,75,7.4,"[{'id': 28, 'name': '액션'}]","[544443, 1889623, 2092366]",[1551199]
그루트의 첫 발자국,2022-08-10,274.713,196,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 60279]",[1166002]
작고 소중한 분,2022-08-10,159.571,149,7.5,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 78317, 186605]",[1166002]
그루트의 수사,2022-08-10,139.627,144,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 15218, 82816]",[1166002]
그루트의 샤워타임,2022-08-10,267.172,175,7.1,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 60279, 1382187]",[1166002]
그루트의 마스터피스,2022-07-18,181.023,143,7.3,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 878, 'name': 'SF'}, {'id': 10751, 'name': '가족'}]","[12835, 51329, 60279]",[1166002]
Barbie: Mermaid Power,2022-10-14,203.791,29,7.4,"[{'id': 16, 'name': '애니메이션'}]","[63333, 2112099, 3038265]",[930478]
R.I.P.D.:알.아이.피.디.  2,2022-11-15,1695.449,114,6.8,"[{'id': 14, 'name': '판타지'}, {'id': 28, 'name': '액션'}, {'id': 35, 'name': '코미디'}, {'id': 80, 'name': '범죄'}]","[3901, 52886, 1146114]",[1181315]
Sonríe,2022-08-18,180.929,1,1.0,"[{'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[2191236, 3677766]",[3668537]
심슨 가족: 웰컴 투 더 클럽,2022-09-08,337.219,114,6.7,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}]","[200, 5586, 34983]",[197]
Trick or Treat Scooby-Doo!,2022-10-04,349.691,116,7.4,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 9648, 'name': '미스테리'}, {'id': 10751, 'name': '가족'}]","[15761, 15831, 26457]",[2269906]
Tom and Jerry Snowman's Land,2022-09-06,269.256,8,8.9,"[{'id': 12, 'name': '모험'}, {'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[54427, 59784, 1217137]",[94177]
아내 빌리기,2022-10-11,150.66,68,6.3,"[{'id': 35, 'name': '코미디'}, {'id': 10749, 'name': '로맨스'}]","[583626, 1185619, 1499308]",[222203]
셀레나 고메즈: 마이 마인드 앤드 미,2022-11-04,238.576,134,8.6,"[{'id': 99, 'name': '다큐멘터리'}, {'id': 10402, 'name': '음악'}]","[77948, 2748908, 3768916]",[50949]
악마의 워크숍,2022-09-30,195.649,57,6.1,"[{'id': 27, 'name': '공포'}]","[8329, 46593, 1493433]",[1702180]
그림커티,2022-10-10,514.148,211,5.6,"[{'id': 27, 'name': '공포'}]","[27855, 1129806, 3620497]",[1062420]
매트리악,2022-10-11,524.027,44,5.4,"[{'id': 27, 'name': '공포'}]","[62932, 71083, 1602723]",[1450921]
더 트랩트 13: 태국 동굴 조난 사건,2022-10-05,320.647,6,6.3,"[{'id': 99, 'name': '다큐멘터리'}]",[],[2399479]
지지,2022-10-27,137.958,16,6.1,"[{'id': 18, 'name': '드라마'}]","[121426, 145389, 1254540]",[1685734]
Selina's Gold,2022-10-24,165.686,15,7.1,"[{'id': 18, 'name': '드라마'}]","[239975, 1649625, 3194176]",[227162]
헬홀,2022-10-26,255.1,116,6.0,"[{'id': 27, 'name': '공포'}]","[107571, 136642, 1515486]",[1673501]
와일드 이즈 더 윈드,2022-10-28,660.929,33,5.9,"[{'id': 18, 'name': '드라마'}, {'id': 80, 'name': '범죄'}]","[2614, 93913, 1181396]",[3744992]
바비: 모험을 떠나요,2022-10-25,477.707,5,7.2,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[63333, 1440178, 3038265]",[92125]
Terrifier 3,,279.214,0,0.0,"[{'id': 14, 'name': '판타지'}, {'id': 27, 'name': '공포'}, {'id': 53, 'name': '스릴러'}]","[1880016, 1882502, 2787720]",[933176]
La caída,2022-10-24,437.202,7,8.4,"[{'id': 18, 'name': '드라마'}]","[144275, 1096780, 3748551]",[69309]
미션 축구: 돌연변이를 무찔러라!,2022-11-09,1261.373,33,7.0,"[{'id': 16, 'name': '애니메이션'}, {'id': 35, 'name': '코미디'}, {'id': 10751, 'name': '가족'}]","[71041, 1066986, 2087866]",[1234311]
Franco Escamilla: Voyerista auditivo,2022-10-23,365.902,54,8.7,"[{'id': 35, 'name': '코미디'}]",[2021651],[1698815]
L.O.L. Surprise! Winter Fashion Show,2022-10-24,326.824,18,7.9,"[{'id': 16, 'name': '애니메이션'}]",[],[51959]
돈 리브,2022-11-11,514.973,10,5.3,"[{'id': 18, 'name': '드라마'}, {'id': 10749, 'name': '로맨스'}]","[115008, 1577490, 1584273]",[145509]
Black Adam: Saviour or Destroyer?,2022-10-15,367.133,181,7.1,"[{'id': 99, 'name': '다큐멘터리'}]",[18918],[]
오르가즘 주식회사: 쾌락을 판 어느 회사의 진실,2022-11-05,600.142,20,6.0,"[{'id': 99, 'name': '다큐멘터리'}]",[],[60007]
Alapaap,2022-11-18,165.374,0,0.0,"[{'id': 53, 'name': '스릴러'}]","[1497374, 3460359, 3749683]",[3583745]
Pamasahe,2022-12-09,212.992,0,0.0,[],"[1044236, 1052738, 3646307]",[1495470]
20/20 Presents Black Panther: In Search of Wakanda,2022-11-04,426.947,0,0.0,"[{'id': 99, 'name': '다큐멘터리'}]","[2395, 1056121, 1215522]",[3773187]
